order_item_id,order_id,item_id,quantity,unit_price,discount_pct,promotion_id,line_total
OI00011963,ORD0004288,M0135,1,16.69,0.0,,16.69
OI00011964,ORD0004288,M0061,1,8.36,0.0,,8.36
OI00011965,ORD0004289,M0092,1,26.39,0.0,,26.39
OI00011966,ORD0004289,M0133,2,9.14,0.0,,18.28
OI00011967,ORD0004289,M0099,1,11.02,0.0,,11.02
OI00011968,ORD0004290,M0064,1,18.19,0.0,,18.19
OI00011969,ORD0004290,M0004,1,15.93,0.0,,15.93
OI00011970,ORD0004291,M0105,1,18.0,0.0,,18.0
OI00011971,ORD0004291,M0121,1,11.55,0.0,,11.55
OI00011972,ORD0004291,M0122,1,6.63,0.0,,6.63
OI00011973,ORD0004292,M0046,1,11.86,0.0,,11.86
OI00011974,ORD0004292,M0138,2,10.33,0.0,,20.66
OI00011975,ORD0004293,M0160,1,18.46,0.0,,18.46
OI00011976,ORD0004293,M0115,3,19.51,0.0,,58.53
OI00011977,ORD0004293,M0079,1,4.36,0.0,,4.36
OI00011978,ORD0004293,M0044,2,10.64,0.0,,21.28
OI00011979,ORD0004293,M0102,1,28.58,0.0,,28.58
OI00011980,ORD0004294,M0066,1,13.13,0.0,,13.13
OI00011981,ORD0004294,M0122,1,6.63,0.0,,6.63
OI00011982,ORD0004294,M0022,1,16.69,0.0,,16.69
OI00011983,ORD0004294,M0070,1,35.1,0.0,,35.1
OI00011984,ORD0004295,M0041,1,20.94,0.1,PROMO011,18.85
OI00011985,ORD0004296,M0054,1,48.03,0.0,,48.03
OI00011986,ORD0004297,M0065,1,42.52,0.0,,42.52
OI00011987,ORD0004298,M0093,1,25.56,0.0,,25.56
OI00011988,ORD0004298,M0133,1,9.14,0.0,,9.14
OI00011989,ORD0004299,M0146,1,16.76,0.0,,16.76
OI00011990,ORD0004300,M0118,1,8.47,0.0,,8.47
OI00011991,ORD0004301,M0090,1,6.63,0.0,,6.63
OI00011992,ORD0004301,M0064,1,18.19,0.0,,18.19
OI00011993,ORD0004301,M0064,3,18.19,0.0,,54.57
OI00011994,ORD0004301,M0103,2,10.97,0.0,,21.94
OI00011995,ORD0004302,M0105,2,18.0,0.0,,36.0
OI00011996,ORD0004302,M0010,1,27.34,0.0,,27.34
OI00011997,ORD0004302,M0010,1,27.34,0.0,,27.34
OI00011998,ORD0004302,M0131,2,20.87,0.0,,41.74
OI00011999,ORD0004303,M0092,1,26.39,0.0,,26.39
OI00012000,ORD0004303,M0133,3,9.14,0.0,,27.42
OI00012001,ORD0004304,M0148,2,8.63,0.0,,17.26
OI00012002,ORD0004304,M0009,1,14.34,0.0,,14.34
OI00012003,ORD0004304,M0006,2,28.1,0.0,,56.2
OI00012004,ORD0004305,,2,13.55,0.0,,27.1
OI00012005,ORD0004305,M0112,3,8.68,0.0,,26.04
OI00012006,ORD0004305,M0073,1,15.13,0.0,,15.13
OI00012007,ORD0004306,M0111,1,39.89,0.0,,39.89
OI00012008,ORD0004306,M0105,1,18.0,0.0,,18.0
OI00012009,ORD0004306,M0060,1,16.49,0.0,,16.49
OI00012010,ORD0004306,M0153,1,18.69,0.0,,18.69
OI00012011,ORD0004307,M0135,1,16.69,0.0,,16.69
OI00012012,ORD0004307,M0117,2,15.78,0.0,,31.56
OI00012013,ORD0004308,M0079,3,4.36,0.0,,13.08
OI00012014,ORD0004308,M0124,1,3.79,0.0,,3.79
OI00012015,ORD0004308,M0091,1,14.39,0.0,,14.39
OI00012016,ORD0004308,M0148,2,8.63,0.0,,17.26
OI00012017,ORD0004309,M0083,1,42.19,0.0,,42.19
OI00012018,ORD0004309,M0033,1,31.05,0.0,,31.05
OI00012019,ORD0004310,M0152,1,12.14,0.0,,12.14
OI00012020,ORD0004310,M0074,2,23.71,0.0,,47.42
OI00012021,ORD0004310,M0058,1,4.3,0.0,,4.3
OI00012022,ORD0004311,M0055,2,25.67,0.0,,51.34
OI00012023,ORD0004311,M0119,1,5.79,0.0,,5.79
OI00012024,ORD0004312,M0006,2,28.1,0.0,,56.2
OI00012025,ORD0004312,M0093,1,25.56,0.0,,25.56
OI00012026,ORD0004312,M0032,1,20.67,0.0,,20.67
OI00012027,ORD0004312,M0156,1,11.07,0.0,,11.07
OI00012028,ORD0004312,M0002,1,16.25,0.0,,16.25
OI00012029,ORD0004313,M0036,1,5.1,0.0,,5.1
OI00012030,ORD0004313,,2,8.81,0.0,,17.62
OI00012031,ORD0004313,M0094,1,13.55,0.0,,13.55
OI00012032,ORD0004314,M0076,1,15.1,0.0,,15.1
OI00012033,ORD0004315,M0072,3,9.21,0.0,,27.63
OI00012034,ORD0004315,M0059,1,34.78,0.0,,34.78
OI00012035,ORD0004316,M0059,1,34.78,0.0,,34.78
OI00012036,ORD0004316,M0124,1,3.79,0.0,,3.79
OI00012037,ORD0004317,M0066,1,13.13,0.0,,13.13
OI00012038,ORD0004317,M0103,1,10.97,0.0,,10.97
OI00012039,ORD0004318,M0046,1,11.86,0.0,,11.86
OI00012040,ORD0004318,M0138,2,10.33,0.0,,20.66
OI00012041,ORD0004318,M0003,2,31.6,0.0,,63.2
OI00012042,ORD0004318,M0160,1,18.46,0.0,,18.46
OI00012043,ORD0004319,M0139,1,30.72,0.0,,30.72
OI00012044,ORD0004320,M0109,2,25.87,0.0,,51.74
OI00012045,ORD0004321,M0092,2,26.39,0.0,,52.78
OI00012046,ORD0004321,M0133,1,9.14,0.0,,9.14
OI00012047,ORD0004322,M0099,1,11.02,0.0,,11.02
OI00012048,ORD0004322,M0030,1,8.04,0.0,,8.04
OI00012049,ORD0004322,M0044,1,10.64,0.0,,10.64
OI00012050,ORD0004322,M0159,1,14.15,0.0,,14.15
OI00012051,ORD0004322,M0043,3,3.67,0.0,,11.01
OI00012052,ORD0004322,M0081,1,6.5,0.0,,6.5
OI00012053,ORD0004323,M0079,1,4.36,0.0,,4.36
OI00012054,ORD0004323,M0124,2,3.79,0.0,,7.58
OI00012055,ORD0004323,M0111,1,39.89,0.0,,39.89
OI00012056,ORD0004324,M0079,1,4.36,0.0,,4.36
OI00012057,ORD0004324,M0124,1,3.79,0.0,,3.79
OI00012058,ORD0004325,M0079,1,4.36,0.0,,4.36
OI00012059,ORD0004325,M0124,1,3.79,0.0,,3.79
OI00012060,ORD0004326,M0105,1,18.0,0.0,,18.0
OI00012061,ORD0004326,M0121,2,11.55,0.0,,23.1
OI00012062,ORD0004327,M0001,1,7.05,0.0,,7.05
OI00012063,ORD0004328,M0105,1,18.0,0.0,,18.0
OI00012064,ORD0004329,M0086,2,14.42,0.0,,28.84
OI00012065,ORD0004330,M0125,1,8.81,0.0,,8.81
OI00012066,ORD0004330,M0009,1,14.34,0.0,,14.34
OI00012067,ORD0004330,M0117,1,15.78,0.0,,15.78
OI00012068,ORD0004331,M0113,1,29.12,0.0,,29.12
OI00012069,ORD0004332,M0063,2,33.71,0.0,,67.42
OI00012070,ORD0004332,M0063,1,33.71,0.0,,33.71
OI00012071,ORD0004332,M0010,1,27.34,0.0,,27.34
OI00012072,ORD0004332,M0157,1,4.78,0.0,,4.78
OI00012073,ORD0004332,M0139,2,30.72,0.0,,61.44
OI00012074,ORD0004332,M0005,1,13.03,0.0,,13.03
OI00012075,ORD0004333,M0027,1,5.69,0.0,,5.69
OI00012076,ORD0004334,M0130,1,16.58,0.0,,16.58
OI00012077,ORD0004335,M0046,2,11.86,0.0,,23.72
OI00012078,ORD0004335,M0138,1,10.33,0.0,,10.33
OI00012079,ORD0004335,M0149,3,15.65,0.0,,46.95
OI00012080,ORD0004335,M0129,1,8.99,0.0,,8.99
OI00012081,ORD0004335,M0012,1,14.79,0.0,,14.79
OI00012082,ORD0004335,M0010,1,27.34,0.0,,27.34
OI00012083,ORD0004335,M0063,2,33.71,0.0,,67.42
OI00012084,ORD0004336,M0079,1,4.36,0.0,,4.36
OI00012085,ORD0004336,M0124,2,3.79,0.0,,7.58
OI00012086,ORD0004337,M0094,1,13.55,0.0,,13.55
OI00012087,ORD0004337,M0135,1,16.69,0.0,,16.69
OI00012088,ORD0004337,M0074,2,23.71,0.0,,47.42
OI00012089,ORD0004337,M0020,1,11.02,0.0,,11.02
OI00012090,ORD0004338,M0055,1,25.67,0.0,,25.67
OI00012091,ORD0004338,M0119,1,5.79,0.0,,5.79
OI00012092,ORD0004339,M0086,1,14.42,0.0,,14.42
OI00012093,ORD0004339,M0123,2,14.0,0.0,,28.0
OI00012094,ORD0004340,,1,11.02,0.0,,11.02
OI00012095,ORD0004341,M0095,3,7.62,0.0,,22.86
OI00012096,ORD0004341,M0018,1,17.27,0.0,,17.27
OI00012097,ORD0004341,M0091,1,14.39,0.0,,14.39
OI00012098,ORD0004342,M0055,3,25.67,0.0,,77.01
OI00012099,ORD0004342,M0119,1,5.79,0.0,,5.79
OI00012100,ORD0004342,M0085,1,4.18,0.0,,4.18
OI00012101,ORD0004343,M0084,1,7.82,0.0,,7.82
OI00012102,ORD0004343,M0100,1,13.42,0.0,,13.42
OI00012103,ORD0004344,M0079,2,4.36,0.0,,8.72
OI00012104,ORD0004344,M0124,2,3.79,0.0,,7.58
OI00012105,ORD0004345,M0064,1,18.19,0.0,,18.19
OI00012106,ORD0004345,M0157,1,4.78,0.0,,4.78
OI00012107,ORD0004345,M0020,1,11.02,0.0,,11.02
OI00012108,ORD0004345,M0010,1,27.34,0.0,,27.34
OI00012109,ORD0004346,M0046,1,11.86,0.0,,11.86
OI00012110,ORD0004346,M0138,3,10.33,0.0,,30.99
OI00012111,ORD0004346,M0074,1,23.71,0.0,,23.71
OI00012112,ORD0004347,M0105,2,18.0,0.0,,36.0
OI00012113,ORD0004347,M0121,1,11.55,0.0,,11.55
OI00012114,ORD0004348,M0130,1,16.58,0.0,,16.58
OI00012115,ORD0004348,M0090,-1,6.63,0.0,,6.63
OI00012116,ORD0004348,M0129,1,8.99,0.0,,8.99
OI00012117,ORD0004349,M0020,2,11.02,0.0,,22.04
OI00012118,ORD0004349,M0022,1,16.69,0.0,,16.69
OI00012119,ORD0004350,M0084,2,7.82,0.0,,15.64
OI00012120,ORD0004350,M0025,1,3.4,0.0,,3.4
OI00012121,ORD0004351,M0098,1,37.98,0.0,,37.98
OI00012122,ORD0004352,M0081,2,6.5,0.0,,13.0
OI00012123,ORD0004352,M0120,1,8.63,0.0,,8.63
OI00012124,ORD0004353,M0037,1,18.87,0.0,,18.87
OI00012125,ORD0004353,M0027,1,5.69,0.0,,5.69
OI00012126,ORD0004353,M0153,1,18.69,0.0,,18.69
OI00012127,ORD0004354,M0002,2,16.25,0.0,,32.5
OI00012128,ORD0004355,M0094,2,13.55,0.0,,27.1
OI00012129,ORD0004355,M0135,1,16.69,0.0,,16.69
OI00012130,ORD0004356,M0040,3,38.95,0.0,,116.85
OI00012131,ORD0004356,M0033,1,31.05,0.0,,31.05
OI00012132,ORD0004357,M0122,1,6.63,0.0,,6.63
OI00012133,ORD0004357,M0103,1,10.97,0.0,,10.97
OI00012134,ORD0004357,M0122,-1,6.63,0.0,,6.63
OI00012135,ORD0004358,M0013,1,8.62,0.0,,8.62
OI00012136,ORD0004359,M0097,1,13.14,0.0,,13.14
OI00012137,ORD0004359,M0076,1,15.1,0.0,,15.1
OI00012138,ORD0004359,M0082,1,12.21,0.0,,12.21
OI00012139,ORD0004359,M0073,2,15.13,0.0,,30.26
OI00012140,ORD0004359,M0009,2,14.34,0.0,,28.68
OI00012141,ORD0004359,M0132,2,4.05,0.0,,8.1
OI00012142,ORD0004359,M0154,3,7.1,0.0,,21.3
OI00012143,ORD0004360,M0142,1,18.54,0.0,,18.54
OI00012144,ORD0004361,M0125,1,8.81,0.0,,8.81
OI00012145,ORD0004361,M0024,2,4.61,0.0,,9.22
OI00012146,ORD0004361,M0057,1,12.17,0.0,,12.17
OI00012147,ORD0004362,M0092,3,26.39,0.0,,79.17
OI00012148,ORD0004362,M0133,1,9.14,0.0,,9.14
OI00012149,ORD0004363,M0029,1,6.86,0.0,,6.86
OI00012150,ORD0004363,M0045,2,14.35,0.0,,28.7
OI00012151,ORD0004364,M0105,1,18.0,0.0,,18.0
OI00012152,ORD0004364,M0122,1,6.63,0.0,,6.63
OI00012153,ORD0004365,M0081,1,6.5,0.37,PROMO002,4.1
OI00012154,ORD0004365,M0120,1,8.63,0.37,PROMO002,5.44
OI00012155,ORD0004365,M0087,1,7.54,0.37,PROMO002,4.75
OI00012156,ORD0004365,M0007,1,7.77,0.37,PROMO002,4.9
OI00012157,ORD0004365,M0007,2,7.77,0.37,PROMO002,9.79
OI00012158,ORD0004366,M0045,1,14.35,0.0,,14.35
OI00012159,ORD0004366,M0069,1,18.78,0.0,,18.78
OI00012160,ORD0004367,M0093,1,25.56,0.0,,25.56
OI00012161,ORD0004367,M0133,1,9.14,0.0,,9.14
OI00012162,ORD0004368,M0105,2,18.0,0.0,,36.0
OI00012163,ORD0004368,M0121,1,11.55,0.0,,11.55
OI00012164,ORD0004369,M0081,2,6.5,0.0,,13.0
OI00012165,ORD0004369,,2,8.63,0.0,,17.26
OI00012166,ORD0004370,M0087,1,7.54,0.0,,7.54
OI00012167,ORD0004370,M0087,1,7.54,0.0,,7.54
OI00012168,ORD0004370,M0105,2,18.0,0.0,,36.0
OI00012169,ORD0004370,M0053,1,19.76,0.0,,19.76
OI00012170,ORD0004371,M0093,1,25.56,0.0,,25.56
OI00012171,ORD0004372,M0090,1,6.63,0.0,,6.63
OI00012172,ORD0004372,M0022,2,16.69,0.0,,33.38
OI00012173,ORD0004372,M0037,1,18.87,0.0,,18.87
OI00012174,ORD0004372,M0033,1,31.05,0.0,,31.05
OI00012175,ORD0004372,M0037,1,18.87,0.0,,18.87
OI00012176,ORD0004373,M0064,1,18.19,0.0,,18.19
OI00012177,ORD0004373,M0004,3,15.93,0.0,,47.79
OI00012178,ORD0004374,M0064,1,18.19,0.0,,18.19
OI00012179,ORD0004374,M0004,3,15.93,0.0,,47.79
OI00012180,ORD0004375,M0072,1,9.21,0.0,,9.21
OI00012181,ORD0004376,M0079,1,4.36,0.0,,4.36
OI00012182,ORD0004376,M0124,1,3.79,0.0,,3.79
OI00012183,ORD0004377,M0079,1,4.36,0.0,,4.36
OI00012184,ORD0004378,M0057,1,12.17,0.0,,12.17
OI00012185,ORD0004379,M0143,1,7.82,0.0,,7.82
OI00012186,ORD0004379,M0135,2,16.69,0.0,,33.38
OI00012187,ORD0004379,M0066,2,13.13,0.0,,26.26
OI00012188,ORD0004379,M0010,2,27.34,0.0,,54.68
OI00012189,ORD0004379,M0094,1,13.55,0.0,,13.55
OI00012190,ORD0004380,M0097,1,13.14,0.0,,13.14
OI00012191,ORD0004381,M0093,1,25.56,0.0,,25.56
OI00012192,ORD0004381,M0133,1,9.14,0.0,,9.14
OI00012193,ORD0004381,M0067,2,16.75,0.0,,33.5
OI00012194,ORD0004381,M0081,2,6.5,0.0,,13.0
OI00012195,ORD0004381,M0098,1,37.98,0.0,,37.98
OI00012196,ORD0004382,M0105,1,18.0,0.0,,18.0
OI00012197,ORD0004382,M0121,1,11.55,0.0,,11.55
OI00012198,ORD0004382,M0139,3,30.72,0.0,,92.16
OI00012199,ORD0004383,M0081,1,6.5,0.0,,6.5
OI00012200,ORD0004383,M0120,2,8.63,0.0,,17.26
OI00012201,ORD0004383,M0059,1,34.78,0.0,,34.78
OI00012202,ORD0004383,M0094,2,13.55,0.0,,27.1
OI00012203,ORD0004383,M0102,1,28.58,0.0,,28.58
OI00012204,ORD0004383,M0043,1,3.67,0.0,,3.67
OI00012205,ORD0004384,M0002,3,16.25,0.0,,48.75
OI00012206,ORD0004384,M0006,1,28.1,0.0,,28.1
OI00012207,ORD0004385,M0121,1,11.55,0.0,,11.55
OI00012208,ORD0004385,M0149,1,15.65,0.0,,15.65
OI00012209,ORD0004385,M0048,1,4.18,0.0,,4.18
OI00012210,ORD0004386,M0132,3,4.05,0.0,,12.15
OI00012211,ORD0004387,M0004,1,15.93,0.0,,15.93
OI00012212,ORD0004387,M0139,1,30.72,0.0,,30.72
OI00012213,ORD0004387,M0081,1,6.5,0.0,,6.5
OI00012214,ORD0004387,M0153,1,18.69,0.0,,18.69
OI00012215,ORD0004387,M0088,2,10.32,0.0,,20.64
OI00012216,ORD0004388,M0059,1,34.78,0.0,,34.78
OI00012217,ORD0004388,M0038,1,4.25,0.0,,4.25
OI00012218,ORD0004388,M0081,1,6.5,0.0,,6.5
OI00012219,ORD0004388,M0126,1,11.17,0.0,,11.17
OI00012220,ORD0004388,M0130,2,16.58,0.0,,33.16
OI00012221,ORD0004389,M0055,2,25.67,0.0,,51.34
OI00012222,ORD0004389,M0119,1,5.79,0.0,,5.79
OI00012223,ORD0004389,M0048,1,4.18,0.0,,4.18
OI00012224,ORD0004389,M0122,1,6.63,0.0,,6.63
OI00012225,ORD0004389,M0073,1,15.13,0.0,,15.13
OI00012226,ORD0004390,M0084,2,7.82,0.0,,15.64
OI00012227,ORD0004390,M0036,1,5.1,0.0,,5.1
OI00012228,ORD0004390,M0002,3,16.25,0.0,,48.75
OI00012229,ORD0004390,M0115,1,19.51,0.0,,19.51
OI00012230,ORD0004391,M0055,2,25.67,0.0,,51.34
OI00012231,ORD0004391,M0119,1,5.79,0.0,,5.79
OI00012232,ORD0004392,M0129,2,8.99,0.0,,17.98
OI00012233,ORD0004392,M0123,1,14.0,0.0,,14.0
OI00012234,ORD0004392,M0053,1,19.76,0.0,,19.76
OI00012235,ORD0004392,M0015,1,25.03,0.0,,25.03
OI00012236,ORD0004393,M0115,1,19.51,0.0,,19.51
OI00012237,ORD0004393,M0040,1,38.95,0.0,,38.95
OI00012238,ORD0004393,M0064,1,18.19,0.0,,18.19
OI00012239,ORD0004394,M0076,1,15.1,0.0,,15.1
OI00012240,ORD0004394,,1,10.06,0.0,,10.06
OI00012241,ORD0004394,M0045,2,14.35,0.0,,28.7
OI00012242,ORD0004395,M0006,3,28.1,0.0,,84.3
OI00012243,ORD0004395,M0126,2,11.17,0.0,,22.34
OI00012244,ORD0004395,M0090,3,6.63,0.0,,19.89
OI00012245,ORD0004395,M0094,1,13.55,0.0,,13.55
OI00012246,ORD0004395,M0059,1,34.78,0.0,,34.78
OI00012247,ORD0004396,M0055,1,25.67,0.0,,25.67
OI00012248,ORD0004396,M0081,3,6.5,0.0,,19.5
OI00012249,ORD0004396,M0142,3,18.54,0.0,,55.62
OI00012250,ORD0004397,M0130,1,16.58,0.11,PROMO008,14.76
OI00012251,ORD0004397,M0120,1,8.63,0.11,PROMO008,7.68
OI00012252,ORD0004397,M0037,1,18.87,0.11,PROMO008,16.79
OI00012253,ORD0004398,M0084,1,7.82,0.0,,7.82
OI00012254,ORD0004398,M0066,1,13.13,0.0,,13.13
OI00012255,ORD0004398,M0022,2,16.69,0.0,,33.38
OI00012256,ORD0004399,M0123,1,14.0,0.0,,14.0
OI00012257,ORD0004400,M0092,1,26.39,0.0,,26.39
OI00012258,ORD0004400,M0133,2,9.14,0.0,,18.28
OI00012259,ORD0004401,M0081,1,6.5,0.0,,6.5
OI00012260,ORD0004401,M0120,1,8.63,0.0,,8.63
OI00012261,ORD0004402,M0046,1,11.86,0.0,,11.86
OI00012262,ORD0004402,M0138,2,10.33,0.0,,20.66
OI00012263,ORD0004402,M0027,2,5.69,0.0,,11.38
OI00012264,ORD0004402,M0079,1,4.36,0.0,,4.36
OI00012265,ORD0004402,M0067,1,16.75,0.0,,16.75
OI00012266,ORD0004402,M0079,2,4.36,0.0,,8.72
OI00012267,ORD0004402,M0008,1,10.19,0.0,,10.19
OI00012268,ORD0004403,M0002,1,16.25,0.0,,16.25
OI00012269,ORD0004404,M0051,1,23.06,0.0,,23.06
OI00012270,ORD0004404,M0135,1,16.69,0.0,,16.69
OI00012271,ORD0004404,M0004,2,15.93,0.0,,31.86
OI00012272,ORD0004404,M0088,1,10.32,0.0,,10.32
OI00012273,ORD0004404,M0053,1,19.76,0.0,,19.76
OI00012274,ORD0004404,M0031,1,9.52,0.0,,9.52
OI00012275,ORD0004405,M0094,2,13.55,0.0,,27.1
OI00012276,ORD0004405,M0135,1,16.69,0.0,,16.69
OI00012277,ORD0004406,M0020,1,11.02,0.0,,11.02
OI00012278,ORD0004406,M0016,2,6.03,0.0,,12.06
OI00012279,ORD0004406,M0125,2,8.81,0.0,,17.62
OI00012280,ORD0004406,M0108,3,17.67,0.0,,53.01
OI00012281,ORD0004407,M0064,1,18.19,0.0,,18.19
OI00012282,ORD0004407,M0004,1,15.93,0.0,,15.93
OI00012283,ORD0004408,M0057,3,12.17,0.0,,36.51
OI00012284,ORD0004409,M0157,1,4.78,0.0,,4.78
OI00012285,ORD0004409,M0029,1,6.86,0.0,,6.86
OI00012286,ORD0004409,M0030,1,8.04,0.0,,8.04
OI00012287,ORD0004409,M0154,1,7.1,0.0,,7.1
OI00012288,ORD0004410,M0159,1,14.15,0.0,,14.15
OI00012289,ORD0004410,M0122,1,6.63,0.0,,6.63
OI00012290,ORD0004410,M0070,3,35.1,0.0,,105.3
OI00012291,ORD0004411,M0092,2,26.39,0.0,,52.78
OI00012292,ORD0004411,M0133,1,9.14,0.0,,9.14
OI00012293,ORD0004412,M0137,1,11.35,0.0,,11.35
OI00012294,ORD0004412,M0037,1,18.87,0.0,,18.87
OI00012295,ORD0004412,M0003,1,31.6,0.0,,31.6
OI00012296,ORD0004413,M0093,2,25.56,0.0,,51.12
OI00012297,ORD0004413,M0133,2,9.14,0.0,,18.28
OI00012298,ORD0004413,M0099,1,11.02,0.0,,11.02
OI00012299,ORD0004413,M0004,1,15.93,0.0,,15.93
OI00012300,ORD0004414,M0120,1,8.63,0.0,,8.63
OI00012301,ORD0004414,M0044,2,10.64,0.0,,21.28
OI00012302,ORD0004414,M0122,2,6.63,0.0,,13.26
OI00012303,ORD0004414,M0149,1,15.65,0.0,,15.65
OI00012304,ORD0004414,M0148,-1,8.63,0.0,,8.63
OI00012305,ORD0004414,M0019,1,8.39,0.0,,8.39
OI00012306,ORD0004415,M0014,1,6.49,0.0,,6.49
OI00012307,ORD0004415,M0048,3,4.18,0.0,,12.54
OI00012308,ORD0004416,M0117,1,15.78,0.0,,15.78
OI00012309,ORD0004416,M0105,1,18.0,0.0,,18.0
OI00012310,ORD0004416,M0002,2,16.25,0.0,,32.5
OI00012311,ORD0004416,M0107,1,8.4,0.0,,8.4
OI00012312,ORD0004416,M0115,2,19.51,0.0,,39.02
OI00012313,ORD0004416,M0156,1,11.07,0.0,,11.07
OI00012314,ORD0004417,M0081,2,6.5,0.0,,13.0
OI00012315,ORD0004417,M0120,1,8.63,0.0,,8.63
OI00012316,ORD0004417,M0134,1,32.33,0.0,,32.33
OI00012317,ORD0004418,M0157,1,4.78,0.0,,4.78
OI00012318,ORD0004418,M0119,1,5.79,0.0,,5.79
OI00012319,ORD0004418,M0040,1,38.95,0.0,,38.95
OI00012320,ORD0004419,M0054,2,48.03,0.0,,96.06
OI00012321,ORD0004419,M0117,1,15.78,0.0,,15.78
OI00012322,ORD0004420,M0037,2,18.87,0.0,,37.74
OI00012323,ORD0004420,M0146,1,16.76,0.0,,16.76
OI00012324,ORD0004421,M0065,1,42.52,0.0,,42.52
OI00012325,ORD0004421,M0094,1,13.55,0.0,,13.55
OI00012326,ORD0004421,M0084,1,7.82,0.0,,7.82
OI00012327,ORD0004421,M0010,1,27.34,0.0,,27.34
OI00012328,ORD0004422,M0064,1,18.19,0.0,,18.19
OI00012329,ORD0004422,M0004,1,15.93,0.0,,15.93
OI00012330,ORD0004423,M0105,1,18.0,0.0,,18.0
OI00012331,ORD0004423,M0076,1,15.1,0.0,,15.1
OI00012332,ORD0004424,M0129,2,8.99,0.0,,17.98
OI00012333,ORD0004424,M0022,1,16.69,0.0,,16.69
OI00012334,ORD0004424,M0022,1,16.69,0.0,,16.69
OI00012335,ORD0004425,M0128,1,7.14,0.0,,7.14
OI00012336,ORD0004425,M0084,1,7.82,0.0,,7.82
OI00012337,ORD0004425,M0072,2,9.21,0.0,,18.42
OI00012338,ORD0004426,M0063,1,33.71,0.0,,33.71
OI00012339,ORD0004426,M0002,2,16.25,0.0,,32.5
OI00012340,ORD0004426,M0057,1,12.17,0.0,,12.17
OI00012341,ORD0004427,M0090,1,6.63,0.0,,6.63
OI00012342,ORD0004428,M0064,1,18.19,0.0,,18.19
OI00012343,ORD0004428,M0004,1,15.93,0.0,,15.93
OI00012344,ORD0004429,M0128,1,7.14,0.0,,7.14
OI00012345,ORD0004430,M0009,1,14.34,0.0,,14.34
OI00012346,ORD0004430,M0071,1,47.37,0.0,,47.37
OI00012347,ORD0004431,M0131,1,20.87,0.0,,20.87
OI00012348,ORD0004431,M0069,2,18.78,0.0,,37.56
OI00012349,ORD0004431,M0107,1,8.4,0.0,,8.4
OI00012350,ORD0004432,M0113,1,29.12,0.0,,29.12
OI00012351,ORD0004432,M0073,1,15.13,0.0,,15.13
OI00012352,ORD0004432,M0048,1,4.18,0.0,,4.18
OI00012353,ORD0004432,M0143,1,7.82,0.0,,7.82
OI00012354,ORD0004433,M0145,1,14.94,0.0,,14.94
OI00012355,ORD0004433,M0091,1,14.39,0.0,,14.39
OI00012356,ORD0004433,M0050,1,30.79,0.0,,30.79
OI00012357,ORD0004433,M0119,1,5.79,0.0,,5.79
OI00012358,ORD0004434,M0006,1,28.1,0.0,,28.1
OI00012359,ORD0004434,M0016,1,6.03,0.0,,6.03
OI00012360,ORD0004434,M0081,1,6.5,0.0,,6.5
OI00012361,ORD0004434,M0103,1,10.97,0.0,,10.97
OI00012362,ORD0004435,M0079,2,4.36,0.0,,8.72
OI00012363,ORD0004435,M0124,1,3.79,0.0,,3.79
OI00012364,ORD0004436,M0098,1,37.98,0.0,,37.98
OI00012365,ORD0004437,M0129,2,8.99,0.0,,17.98
OI00012366,ORD0004438,M0030,1,8.04,0.0,,8.04
OI00012367,ORD0004438,M0069,1,18.78,0.0,,18.78
OI00012368,ORD0004438,M0086,1,14.42,0.0,,14.42
OI00012369,ORD0004438,M0087,1,7.54,0.0,,7.54
OI00012370,ORD0004439,M0046,1,11.86,0.0,,11.86
OI00012371,ORD0004439,M0138,1,10.33,0.0,,10.33
OI00012372,ORD0004440,M0136,3,18.77,0.0,,56.31
OI00012373,ORD0004440,M0032,1,20.67,0.0,,20.67
OI00012374,ORD0004440,M0037,1,18.87,0.0,,18.87
OI00012375,ORD0004441,M0087,3,7.54,0.0,,22.62
OI00012376,ORD0004441,M0147,3,18.92,0.0,,56.76
OI00012377,ORD0004442,M0081,1,6.5,0.0,,6.5
OI00012378,ORD0004442,M0120,2,8.63,0.0,,17.26
OI00012379,ORD0004442,M0115,1,19.51,0.0,,19.51
OI00012380,ORD0004442,M0134,1,32.33,0.0,,32.33
OI00012381,ORD0004443,M0092,1,26.39,0.0,,26.39
OI00012382,ORD0004443,M0133,1,9.14,0.0,,9.14
OI00012383,ORD0004443,M0036,1,5.1,0.0,,5.1
OI00012384,ORD0004444,M0006,2,28.1,0.0,,56.2
OI00012385,ORD0004445,M0038,1,4.25,0.0,,4.25
OI00012386,ORD0004445,M0015,1,25.03,0.0,,25.03
OI00012387,ORD0004445,M0049,1,14.62,0.0,,14.62
OI00012388,ORD0004445,M0020,1,11.02,0.0,,11.02
OI00012389,ORD0004445,M0150,1,44.53,0.0,,44.53
OI00012390,ORD0004445,M0066,1,13.13,0.0,,13.13
OI00012391,ORD0004446,M0154,1,7.1,0.0,,7.1
OI00012392,ORD0004446,M0114,1,10.06,0.0,,10.06
OI00012393,ORD0004446,M0112,1,8.68,0.0,,8.68
OI00012394,ORD0004447,M0102,3,28.58,0.0,,85.74
OI00012395,ORD0004448,M0094,1,13.55,0.0,,13.55
OI00012396,ORD0004448,M0135,1,16.69,0.0,,16.69
OI00012397,ORD0004449,M0055,1,25.67,0.0,,25.67
