order_id,customer_id,restaurant_id,order_datetime,channel,promotion_id,status,total_amount
ORD0003548,CUST001169,R001,2026-05-31 12:14:04,Website/App,,Completed,48.29
ORD0003549,CUST002215,R006,2026-09-24 21:05:04,Third-Party Delivery,,Completed,152.63
ORD0003550,CUST003699,R010,2026-08-23 19:49:04,Dine-in,,Completed,16.76
ORD0003551,CUST000401,R002,2026-06-17 11:44:04,Takeaway,,Completed,57.13
ORD0003552,CUST002380,R012,2026-04-27 18:26:04,Takeaway,,Completed,33.71
ORD0003553,CUST001201,R019,2026-09-21 12:12:04,Takeaway,,Completed,51.13
ORD0003554,CUST003553,R007,2026-07-24 14:29:04,Dine-in,,Completed,125.81
ORD0003555,CUST003049,R006,2026-09-24 13:31:04,Dine-in,,Completed,96.19
ORD0003556,CUST001458,R020,2026-08-15 14:17:04,Dine-in,,Completed,84.3
ORD0003557,CUST000674,R017,2026-01-06 22:00:04,Takeaway,,Completed,34.12
ORD0003558,CUST000044,R009,2026-03-22 22:55:04,Website/App,,Completed,44.08
ORD0003559,CUST002469,R002,2026-08-03 12:13:04,Dine-in,,Completed,52.87
ORD0003560,CUST001607,R010,2026-09-08 19:02:04,Dine-in,,Completed,104.25
ORD0003561,CUST001247,R013,2026-08-25 12:32:04,Dine-in,,Completed,46.37
ORD0003562,CUST003944,R019,2026-09-02 09:56:04,Third-Party Delivery,,Completed,58.24
ORD0003563,CUST001859,R007,2026-06-19 21:22:04,Takeaway,,Completed,12.51
ORD0003564,CUST002989,R016,2025-09-27 14:54:04,Dine-in,,Completed,60.26
ORD0003565,CUST000723,R008,2026-05-12 19:31:04,Takeaway,,Completed,30.72
ORD0003566,CUST000052,R012,2026-08-18 18:10:04,Website/App,,Completed,75.9
ORD0003567,CUST001657,R014,2026-06-15 18:01:04,Takeaway,,Completed,118.18
ORD0003568,CUST002639,R006,2026-09-12 20:45:04,Dine-in,,Completed,53.81
ORD0003569,CUST002020,R011,2025-10-22 11:28:04,Website/App,PROMO006,Completed,183.78
ORD0003570,CUST003558,R020,2026-06-21 12:42:04,Website/App,,Completed,164.62
ORD0003571,CUST001723,R007,2026-02-17 14:21:04,Takeaway,PROMO012,Completed,65.85
ORD0003572,CUST001231,R002,2026-03-18 08:55:04,Website/App,,Completed,20.09
ORD0003573,CUST003656,R004,2026-06-30 14:39:04,Website/App,,Completed,6.49
ORD0003574,CUST001609,R008,2026-08-31 12:54:04,Dine-in,,Completed,68.75
ORD0003575,CUST001079,R009,2026-09-05 21:25:04,Dine-in,,Completed,29.55
ORD0003576,CUST000384,R002,2026-09-06 13:35:04,Third-Party Delivery,,Completed,53.82
ORD0003577,CUST003167,R005,2026-05-19 19:37:04,Dine-in,,Completed,88.31
ORD0003578,CUST003287,R003,2026-06-21 11:22:04,Dine-in,,Completed,21.62
ORD0003579,CUST000123,R019,2026-04-11 21:06:04,Third-Party Delivery,,Completed,30.57
ORD0003580,CUST001413,R019,2026-09-19 12:44:04,Website/App,,Completed,56.97
ORD0003581,CUST002989,R006,2025-10-20 12:29:04,Takeaway,,Completed,15.13
ORD0003582,CUST003783,R014,2026-09-19 20:31:04,Website/App,,Completed,46.93
ORD0003583,CUST001496,R016,2026-07-07 18:05:04,Dine-in,,Completed,52.31
ORD0003584,CUST003487,R014,2026-07-25 19:29:04,Dine-in,,Completed,76.41
ORD0003585,CUST001556,R002,2026-05-25 11:28:04,Takeaway,,Completed,82.38
ORD0003586,CUST000730,R003,2026-08-22 22:30:04,Dine-in,,Completed,183.22
ORD0003587,CUST000015,R002,2026-02-28 15:23:04,Takeaway,,Completed,22.81
ORD0003588,CUST001309,R015,2026-05-20 20:38:04,Dine-in,,Completed,38.72
ORD0003589,CUST001498,R013,2026-06-21 21:20:04,Third-Party Delivery,,Completed,85.42
ORD0003590,CUST003778,R011,2025-10-26 12:50:04,Dine-in,,Completed,23.76
ORD0003591,CUST000835,R012,2026-04-22 19:28:04,Third-Party Delivery,,Completed,82.8
ORD0003592,CUST001514,R011,2026-03-17 20:33:04,Website/App,,Completed,60.26
ORD0003593,CUST000094,R013,2026-09-18 13:07:04,Dine-in,,Completed,34.73
ORD0003594,CUST003043,R010,2026-08-23 09:00:04,Takeaway,,Completed,39.35
ORD0003595,CUST003653,R011,2026-09-21 19:42:04,Website/App,,Completed,93.63
ORD0003596,CUST000956,R010,2026-08-11 18:43:04,Dine-in,,Completed,14.39
ORD0003597,CUST001703,R003,2026-08-03 19:46:04,Dine-in,,Completed,98.82
ORD0003598,CUST000484,R014,2026-07-04 12:29:04,Website/App,,Completed,57.13
ORD0003599,CUST001822,R020,2026-03-03 15:13:04,Dine-in,,Completed,53.31
ORD0003600,CUST000528,R018,2026-09-15 19:32:04,Third-Party Delivery,,Completed,20.94
ORD0003601,CUST002081,R011,2026-09-24 18:34:04,Dine-in,,Completed,62.81
ORD0003602,CUST002929,R019,2026-09-17 19:03:04,Third-Party Delivery,,Completed,49.95
ORD0003603,CUST002200,R006,2026-09-15 13:39:04,Dine-in,,Completed,90.88
ORD0003604,CUST000986,R004,2026-09-24 16:20:04,Takeaway,,Completed,87.93
ORD0003605,CUST001395,R002,2026-09-04 09:28:04,Dine-in,,Completed,90.4
ORD0003606,CUST002540,R005,2025-12-25 20:18:04,Takeaway,,Completed,52.71
ORD0003607,CUST002337,R011,2026-05-25 11:44:04,Website/App,,Completed,141.19
ORD0003608,CUST000542,R001,2026-07-09 18:40:04,Website/App,,Completed,165.27
ORD0003609,CUST003375,R014,2026-08-25 21:23:04,Third-Party Delivery,,Completed,23.13
ORD0003610,CUST001893,R008,2026-04-03 21:42:04,Dine-in,,Completed,20.61
ORD0003611,CUST000656,R015,2026-08-06 12:19:04,Dine-in,,Completed,45.08
ORD0003612,CUST000487,R017,2026-02-23 14:41:04,Website/App,,Completed,37.89
ORD0003613,CUST003861,R005,2026-07-23 11:56:04,Takeaway,,Completed,76.07
ORD0003614,CUST001120,R016,2026-07-18 21:37:04,Dine-in,,Completed,15.13
ORD0003615,CUST003623,R016,2026-06-13 12:26:04,Dine-in,,Completed,41.1
ORD0003616,CUST001627,R010,2026-05-21 18:46:04,Website/App,,Completed,27.34
ORD0003617,CUST001528,R003,2026-05-19 20:20:04,Website/App,,Completed,187.04
ORD0003618,CUST002794,R008,2026-07-12 14:09:04,Dine-in,,Completed,48.41
ORD0003619,CUST000037,R015,2026-02-20 20:27:04,Takeaway,,Completed,122.89
ORD0003620,CUST001338,R010,2026-09-07 13:44:04,Website/App,,Completed,40.24
ORD0003621,CUST001203,R008,2026-07-21 14:07:04,Website/App,,Completed,126.57
ORD0003622,CUST003471,R005,2026-09-13 13:36:04,Takeaway,,Completed,54.64
ORD0003623,CUST002100,R011,2026-09-06 12:59:04,Dine-in,,Completed,58.98
ORD0003624,CUST001436,R016,2026-07-27 18:53:04,Dine-in,,Cancelled,126.68
ORD0003625,CUST001066,R004,2026-09-12 12:58:04,Website/App,,Completed,15.07
ORD0003626,CUST002341,R012,2026-09-15 14:18:04,Third-Party Delivery,,Completed,28.86
ORD0003627,CUST000603,R011,2026-09-21 13:23:04,Website/App,,Completed,81.31
ORD0003628,CUST000989,R016,2026-01-23 20:27:04,Dine-in,,Completed,98.08
ORD0003629,CUST001166,R015,2026-05-26 14:14:04,Takeaway,,Completed,-56.44
ORD0003630,CUST002407,R007,2026-06-03 14:02:04,Third-Party Delivery,,Completed,34.85
ORD0003631,CUST001473,R012,2026-07-15 21:46:04,Dine-in,,Completed,69.6
ORD0003632,CUST002014,R017,2026-08-20 12:09:04,Third-Party Delivery,,Completed,18.71
ORD0003633,CUST002583,R017,2026-01-21 21:49:04,Dine-in,,Completed,30.05
ORD0003634,CUST003824,R018,2026-08-14 11:11:04,Website/App,,Completed,8.36
ORD0003635,CUST003048,R004,2026-04-24 14:38:04,Dine-in,PROMO002,Completed,27.57
ORD0003636,CUST001603,R016,2026-06-16 19:48:04,Takeaway,,Completed,37.2
ORD0003637,CUST002982,R018,2026-09-05 14:50:04,Dine-in,,Completed,63.33
ORD0003638,CUST003797,R008,2026-05-04 11:10:04,Dine-in,,Completed,84.67
ORD0003639,CUST001988,R004,2026-06-09 15:41:04,Dine-in,,Completed,35.53
ORD0003640,CUST001626,R011,2026-01-29 13:31:04,Website/App,,Completed,37.17
ORD0003641,CUST000305,R001,2025-11-18 12:09:04,Third-Party Delivery,,Completed,34.63
ORD0003642,CUST003565,R007,2025-10-15 13:26:04,Dine-in,,Completed,34.93
ORD0003643,CUST000990,R013,2025-12-20 22:37:04,Dine-in,,Completed,68.54
ORD0003644,CUST000249,R019,2026-01-05 21:52:04,Takeaway,,Cancelled,13.26
ORD0003645,CUST002133,R009,2026-05-08 20:58:04,Website/App,,Completed,73.51
ORD0003646,CUST003380,R016,2026-08-18 21:44:04,Dine-in,,Completed,9.52
ORD0003647,CUST001608,R008,2026-07-07 11:51:04,Dine-in,,Completed,61.85
ORD0003648,CUST003127,R006,2026-06-16 18:27:04,Takeaway,,Completed,92.72
ORD0003649,CUST003342,R002,2026-08-11 12:34:04,Third-Party Delivery,,Completed,90.5
ORD0003650,CUST001811,R019,2026-01-12 19:57:04,Takeaway,,Completed,15.78
ORD0003651,CUST002344,R001,2025-12-26 13:12:04,Dine-in,,Completed,185.8
ORD0003652,CUST002119,R001,2026-04-28 14:46:04,Dine-in,,Completed,46.93
ORD0003653,CUST003754,R016,2026-07-20 21:24:04,Takeaway,,Completed,25.32
ORD0003654,,R018,2026-08-05 19:29:04,Third-Party Delivery,,Completed,54.91
ORD0003655,CUST003695,R015,2026-09-20 16:08:04,Dine-in,,Completed,42.5
ORD0003656,CUST000886,R009,2026-06-21 14:50:04,Third-Party Delivery,,Completed,39.75
ORD0003657,CUST001229,R012,2026-09-02 22:01:04,Dine-in,,Cancelled,32.43
ORD0003658,CUST000275,R015,2026-07-21 14:31:04,Third-Party Delivery,,Completed,63.84
ORD0003659,CUST001990,R002,2026-07-24 18:30:04,Dine-in,,Completed,35.64
ORD0003660,CUST003497,R014,2026-05-26 21:38:04,Takeaway,,Completed,34.7
ORD0003661,CUST001295,R017,2025-12-12 11:59:04,Dine-in,,Completed,34.05
ORD0003662,CUST000507,R007,2026-04-28 23:35:04,Dine-in,,Cancelled,34.12
ORD0003663,CUST000268,R016,2026-05-18 13:36:04,Third-Party Delivery,,Completed,21.07
ORD0003664,CUST001781,R013,2026-03-25 22:11:04,Website/App,,Cancelled,10.29
ORD0003665,CUST000662,R016,2026-07-17 22:50:04,Dine-in,,Completed,97.85
ORD0003666,CUST001365,R004,2026-09-06 20:40:04,Takeaway,,Completed,77.13
ORD0003667,CUST003272,R007,2026-09-13 12:22:04,Third-Party Delivery,,Completed,28.68
ORD0003668,CUST001519,R017,2026-09-09 19:03:04,Website/App,,Completed,115.36
ORD0003669,CUST002417,R011,2026-06-01 13:05:04,Dine-in,,Completed,102.01
ORD0003670,CUST001996,R014,2026-07-06 22:50:04,Takeaway,,Completed,26.15
ORD0003671,CUST002863,R018,2026-09-23 22:24:04,Dine-in,,Completed,67.8
ORD0003672,CUST000628,R019,2026-09-01 18:21:04,Third-Party Delivery,,Completed,25.41
ORD0003673,CUST003674,R002,2026-08-30 18:51:04,Dine-in,,Completed,19.41
ORD0003674,CUST002557,R013,2026-05-07 20:17:04,Dine-in,,Completed,163.81
ORD0003675,CUST001083,R008,2026-08-04 20:47:04,Dine-in,,Completed,52.31
ORD0003676,CUST000488,R005,2025-09-19 21:13:04,Dine-in,,Completed,14.78
ORD0003677,CUST000595,R010,2026-08-20 18:06:04,Dine-in,,Completed,15.36
ORD0003678,CUST003125,R007,2026-09-12 10:34:04,Third-Party Delivery,,Completed,18.54
ORD0003679,CUST002331,R001,2026-09-11 18:38:04,Website/App,,Completed,167.79
ORD0003680,CUST001508,R013,2026-09-21 12:03:04,Dine-in,,Completed,56.76
ORD0003681,CUST001319,R017,2026-09-22 11:56:04,Third-Party Delivery,,Completed,-140.77
ORD0003682,CUST003418,R006,2026-09-07 14:42:04,Third-Party Delivery,,Cancelled,124.77
ORD0003683,CUST003499,R012,2026-09-16 19:52:04,Website/App,,Completed,9.11
ORD0003684,CUST002306,R010,2026-05-31 12:04:04,Website/App,,Completed,94.07
ORD0003685,CUST002084,R018,2026-08-26 20:28:04,Website/App,,Cancelled,68.02
ORD0003686,CUST003256,R005,2026-09-20 18:30:04,Takeaway,,Completed,41.23
ORD0003687,CUST002988,R014,2026-08-23 10:16:04,Third-Party Delivery,,Completed,33.02
ORD0003688,CUST001586,R011,2026-09-09 13:22:04,Third-Party Delivery,,Completed,112.23
ORD0003689,CUST000323,R013,2026-06-20 21:39:04,Website/App,,Completed,52.02
ORD0003690,CUST003060,R001,2026-09-22 21:21:04,Dine-in,,Completed,78.85
ORD0003691,CUST000681,R015,2026-03-25 15:17:04,Takeaway,,Completed,17.43
ORD0003692,CUST000062,R009,2026-02-17 22:44:04,Dine-in,,Completed,50.05
ORD0003693,,R010,2026-07-27 14:21:04,Website/App,,Completed,8.96
ORD0003694,CUST002296,R008,2026-06-23 12:33:04,Dine-in,,Completed,49.27
ORD0003695,CUST003563,R007,2026-07-20 13:30:04,Dine-in,,Completed,41.74
ORD0003696,CUST001935,R020,2026-04-22 18:23:04,Website/App,,Completed,108.23
ORD0003697,CUST003699,R020,2026-05-31 22:01:04,Dine-in,,Completed,68.24
ORD0003698,CUST001395,R012,2026-08-30 11:08:04,Takeaway,,Completed,32.11
ORD0003699,CUST002885,R001,2026-01-11 12:53:04,Website/App,PROMO009,Completed,91.29
ORD0003700,CUST001198,R015,2026-07-29 14:40:04,Dine-in,,Completed,10.06
ORD0003701,CUST000005,R017,2026-07-01 18:51:04,Website/App,,Completed,132.87
ORD0003702,CUST001504,R010,2026-09-06 12:35:04,Takeaway,,Completed,75.83
ORD0003703,CUST002942,R010,2026-09-15 20:44:04,Dine-in,,Completed,44.39
ORD0003704,CUST000596,R001,2026-03-17 21:14:04,Dine-in,,Completed,71.54
ORD0003705,CUST002007,R002,2025-10-18 12:21:04,Takeaway,,Completed,6.5
ORD0003706,CUST000857,R014,2026-08-14 22:02:04,Dine-in,,Completed,84.92
ORD0003707,,R007,2026-09-23 22:33:04,Third-Party Delivery,,Completed,36.74
ORD0003708,CUST002450,R012,2026-09-21 17:28:04,Website/App,,Completed,34.7
ORD0003709,CUST003808,R015,2026-04-11 14:05:04,Takeaway,,Completed,5.92
ORD0003710,CUST001230,R007,2026-01-20 14:24:04,Dine-in,PROMO009,Completed,18.42
ORD0003711,CUST002305,R001,2026-08-04 19:27:04,Dine-in,,Completed,49.36
ORD0003712,CUST003814,R019,2026-03-07 21:01:04,Takeaway,,Completed,35.29
ORD0003713,CUST002584,R007,2026-08-02 19:53:04,Dine-in,,Completed,40.47
ORD0003714,CUST002671,R003,2026-01-13 22:14:04,Takeaway,,Completed,54.68
ORD0003715,CUST000728,R015,2026-06-22 20:57:04,Dine-in,,Completed,99.26
ORD0003716,CUST001963,R004,2026-09-21 18:03:04,Dine-in,,Completed,33.03
ORD0003717,CUST001448,R004,2026-09-22 19:03:04,Takeaway,,Completed,12.33
ORD0003718,CUST001879,R019,2025-12-28 21:59:04,Website/App,,Completed,8.15
ORD0003719,CUST003197,R017,2026-07-24 14:33:04,Dine-in,,Completed,40.35
ORD0003720,CUST001837,R011,2026-08-02 22:41:04,Takeaway,,Completed,93.21
ORD0003721,CUST000243,R007,2026-06-15 18:23:04,Third-Party Delivery,,Completed,4.25
ORD0003722,CUST003612,R002,2026-09-11 19:33:04,Website/App,,Completed,15.78
ORD0003723,CUST002166,R002,2026-07-25 13:32:04,Third-Party Delivery,,Completed,39.55
ORD0003724,CUST003693,R009,2026-08-02 19:13:04,Website/App,,Completed,25.89
ORD0003725,CUST002274,R001,2026-03-17 13:22:04,Website/App,,Completed,23.1
ORD0003726,CUST000270,R001,2026-01-06 21:57:04,Dine-in,,Completed,52.31
ORD0003727,CUST002198,R018,2026-09-12 20:10:04,Dine-in,,Completed,8.68
ORD0003728,CUST002288,R004,2026-09-08 20:13:04,Takeaway,,Completed,58.12
ORD0003729,CUST000866,R010,2026-03-24 15:36:04,Third-Party Delivery,,Completed,47.55
ORD0003730,CUST001879,R013,2026-06-14 14:09:04,Takeaway,,Completed,9.21
ORD0003731,CUST001833,R002,2026-07-26 11:02:04,Dine-in,,Cancelled,30.24
ORD0003732,CUST002474,R006,2026-09-20 19:20:04,Third-Party Delivery,,Cancelled,26.64
ORD0003733,CUST001040,R003,2026-08-20 22:49:04,Dine-in,,Completed,135.96
ORD0003734,CUST002309,R002,2026-08-06 22:23:04,Website/App,,Completed,33.11
ORD0003735,CUST000970,R018,2026-02-03 21:21:04,Website/App,,Completed,16.25
ORD0003736,CUST001778,R017,2026-09-11 21:08:04,Takeaway,,Completed,121.21
ORD0003737,CUST000486,R011,2026-08-19 20:57:04,Takeaway,,Completed,8.15
ORD0003738,CUST000139,R013,2026-09-13 13:09:04,Dine-in,,Completed,70.37
ORD0003739,CUST001270,R007,2026-09-17 22:10:04,Dine-in,,Completed,66.46
ORD0003740,CUST001095,R003,2026-05-02 19:05:04,Dine-in,,Completed,110.35
ORD0003741,CUST001610,R012,2026-07-09 11:51:04,Dine-in,,Completed,87.66
ORD0003742,CUST003847,R005,2026-08-14 16:29:04,Website/App,,Completed,48.03
ORD0003743,CUST002074,R004,2026-06-18 11:12:04,Third-Party Delivery,,Completed,68.9
ORD0003744,CUST002200,R012,2026-09-05 12:47:04,Dine-in,,Completed,101.98
ORD0003745,CUST003764,R013,2026-08-19 14:14:04,Takeaway,,Completed,32.94
ORD0003746,CUST003676,R017,2026-05-11 11:52:04,Takeaway,,Completed,28.1
ORD0003747,CUST003533,R002,2026-08-25 14:36:04,Website/App,,Completed,14.35
ORD0003748,CUST000384,R005,2026-09-06 23:38:04,Website/App,,Completed,34.21
ORD0003749,CUST002522,R011,2026-06-30 18:19:04,Website/App,,Completed,16.76
ORD0003750,CUST003225,R002,2026-09-04 14:51:04,Dine-in,,Completed,131.67
ORD0003751,CUST003337,R005,2026-09-17 19:30:04,Website/App,,Completed,26.72
ORD0003752,CUST002295,R014,2026-06-19 21:34:04,Takeaway,,Completed,74.57
ORD0003753,CUST000065,R018,2026-08-07 12:39:04,Dine-in,,Completed,112.61
ORD0003754,,R003,2026-02-25 13:37:04,Website/App,,Completed,29.55
ORD0003755,CUST001883,R007,2026-07-06 11:37:04,Third-Party Delivery,,Completed,70.66
ORD0003756,CUST001556,R002,2026-03-24 11:43:04,Website/App,,Completed,38.1
ORD0003757,CUST001562,R016,2026-02-02 19:20:04,Dine-in,,Completed,32.52
ORD0003758,CUST001683,R007,2025-11-11 14:56:04,Website/App,,Completed,30.26
ORD0003759,CUST000973,R012,2026-02-03 10:00:04,Dine-in,PROMO003,Completed,97.04
ORD0003760,CUST001296,R014,2025-12-03 22:50:04,Dine-in,,Completed,89.23
ORD0003761,CUST003943,R018,2026-08-03 12:50:04,Takeaway,,Completed,141.83
ORD0003762,CUST001451,R006,2026-09-08 16:37:04,Dine-in,,Cancelled,15.65
ORD0003763,CUST002093,R015,2026-09-09 23:49:04,Third-Party Delivery,,Completed,36.51
ORD0003764,CUST003390,R003,2026-07-25 20:45:04,Dine-in,,Completed,47.12
ORD0003765,CUST002094,R010,2026-02-02 11:53:04,Dine-in,,Completed,37.85
ORD0003766,CUST001286,R015,2026-03-26 18:20:04,Website/App,,Completed,22.04
ORD0003767,CUST002082,R010,2026-01-09 20:55:04,Dine-in,,Completed,112.57
ORD0003768,CUST000455,R014,2026-04-02 13:38:04,Dine-in,,Completed,53.01
ORD0003769,CUST000514,R014,2026-06-17 22:15:04,Dine-in,,Completed,51.43
ORD0003770,CUST002767,R006,2026-08-18 18:01:04,Third-Party Delivery,,Completed,35.53
ORD0003771,CUST003662,R001,2026-09-15 14:55:04,Website/App,,Completed,57.13
ORD0003772,CUST002890,R008,2026-07-14 12:19:04,Dine-in,,Completed,17.26
ORD0003773,CUST000293,R017,2026-09-23 23:18:04,Dine-in,,Completed,87.58
ORD0003774,CUST001593,R007,2026-05-17 12:15:04,Website/App,,Completed,94.5
ORD0003775,CUST000013,R013,2026-09-19 20:58:04,Third-Party Delivery,,Completed,49.3
ORD0003776,CUST002038,R004,2026-09-12 20:20:04,Dine-in,,Completed,120.21
ORD0003777,CUST000784,R008,2026-09-01 21:50:04,Takeaway,,Completed,12.51
ORD0003778,CUST003471,R005,2026-09-11 19:35:04,Website/App,,Completed,-6.03
ORD0003779,CUST000410,R005,2026-08-21 12:34:04,Website/App,,Completed,15.13
ORD0003780,CUST000006,R009,2026-06-28 20:26:04,Takeaway,,Completed,6.63
ORD0003781,,R011,2026-08-29 14:14:04,Third-Party Delivery,,Completed,30.24
ORD0003782,CUST000624,R019,2026-07-04 12:36:04,Takeaway,,Completed,60.67
ORD0003783,CUST002942,R010,2026-09-19 18:47:04,Dine-in,,Completed,150.59
ORD0003784,CUST003673,R007,2026-03-24 20:45:04,Dine-in,,Completed,65.49
ORD0003785,CUST000158,R015,2026-09-12 14:58:04,Dine-in,,Completed,25.87
ORD0003786,CUST001565,R015,2026-07-15 19:25:04,Website/App,,Cancelled,34.12
ORD0003787,CUST003990,R008,2026-08-22 20:11:04,Dine-in,,Completed,29.55
ORD0003788,CUST002918,R004,2026-05-22 15:31:04,Dine-in,,Completed,23.76
ORD0003789,CUST003813,R020,2026-08-29 13:54:04,Dine-in,,Completed,62.73
ORD0003790,CUST000662,R016,2026-02-16 11:54:04,Dine-in,,Completed,30.63
ORD0003791,CUST000890,R003,2026-04-19 19:14:04,Third-Party Delivery,,Completed,50.95
ORD0003792,CUST000620,R020,2026-09-22 21:47:04,Website/App,,Completed,20.7
ORD0003793,CUST001202,R004,2026-09-11 18:37:04,Website/App,,Completed,81.25
ORD0003794,CUST002885,R001,2026-07-06 11:49:04,Takeaway,,Completed,12.17
ORD0003795,CUST000665,R018,2026-07-01 11:04:04,Dine-in,,Completed,71.53
ORD0003796,CUST002084,R018,2026-09-14 08:15:04,Dine-in,,Completed,15.13
ORD0003797,CUST001076,R019,2026-08-03 23:52:04,Website/App,,Cancelled,42.58
ORD0003798,CUST003303,R019,2026-09-18 22:21:04,Takeaway,,Completed,92.1
ORD0003799,CUST000027,R005,2026-09-17 16:18:04,Third-Party Delivery,,Completed,78.58
ORD0003800,CUST000898,R001,2026-03-16 11:47:04,Third-Party Delivery,,Completed,37.84
ORD0003801,CUST002396,R012,2026-06-03 12:30:04,Third-Party Delivery,,Completed,54.93
ORD0003802,CUST000382,R008,2026-03-30 18:41:04,Third-Party Delivery,,Completed,45.78
ORD0003803,CUST001860,R001,2026-08-25 18:37:04,Website/App,,Completed,51.59
ORD0003804,CUST001735,R015,2026-09-17 12:52:04,Third-Party Delivery,,Completed,128.92
ORD0003805,CUST003404,R015,2026-09-02 18:43:04,Dine-in,,Completed,32.52
ORD0003806,CUST002486,R015,2025-08-16 11:08:04,Dine-in,,Completed,10.64
ORD0003807,CUST002544,R010,2026-09-04 15:02:04,Third-Party Delivery,,Completed,108.42
ORD0003808,CUST003808,R005,2026-05-23 13:11:04,Third-Party Delivery,,Completed,50.37
ORD0003809,CUST003931,R016,2026-02-26 19:50:04,Takeaway,,Completed,37.85
ORD0003810,CUST002593,R013,2026-07-04 21:45:04,Takeaway,,Completed,63.21
ORD0003811,CUST002074,R012,2026-06-13 12:26:04,Third-Party Delivery,,Completed,156.45
ORD0003812,CUST002407,R017,2026-09-16 11:21:04,Dine-in,,Completed,58.75
ORD0003813,CUST001515,R009,2026-09-18 22:02:04,Website/App,,Completed,60.53
ORD0003814,CUST003949,R008,2026-09-20 08:31:04,Dine-in,,Completed,7.82
ORD0003815,CUST002809,R013,2026-04-08 14:16:04,Takeaway,,Completed,34.7
ORD0003816,CUST001156,R011,2026-08-08 14:23:04,Takeaway,,Completed,181.93
ORD0003817,CUST000222,R011,2026-09-20 13:45:04,Dine-in,,Completed,74.73
ORD0003818,CUST000169,R014,2026-07-02 23:29:04,Takeaway,,Completed,106.54
ORD0003819,CUST000832,R005,2026-09-08 20:15:04,Third-Party Delivery,,Completed,141.71
ORD0003820,CUST000936,R009,2026-01-27 19:48:04,Dine-in,,Completed,131.37
ORD0003821,CUST001644,R001,2026-06-01 18:09:04,Dine-in,,Completed,57.34
ORD0003822,CUST000867,R020,2026-08-18 21:19:04,Website/App,,Completed,117.15
ORD0003823,CUST002509,R005,2026-03-05 08:53:04,Dine-in,,Completed,30.66
ORD0003824,CUST000854,R019,2025-10-18 18:28:04,Dine-in,,Completed,32.33
ORD0003825,CUST000764,R013,2026-02-08 22:48:04,Takeaway,,Completed,30.28
ORD0003826,CUST001879,R017,2026-07-25 11:36:04,Takeaway,,Completed,91.27
ORD0003827,CUST003550,R008,2025-12-21 21:31:04,Third-Party Delivery,,Completed,105.98
ORD0003828,CUST001866,R012,2026-07-30 20:03:04,Takeaway,,Completed,19.41
ORD0003829,CUST001640,R014,2026-04-15 20:20:04,Takeaway,PROMO002,Completed,28.91
ORD0003830,CUST002296,R018,2026-07-10 19:32:04,Dine-in,,Completed,54.71
ORD0003831,CUST001029,R015,2026-07-27 18:12:04,Third-Party Delivery,,Completed,12.17
ORD0003832,CUST001393,R012,2025-10-30 12:25:04,Dine-in,,Completed,31.46
ORD0003833,CUST000864,R016,2026-03-13 19:28:04,Website/App,,Cancelled,158.76
ORD0003834,CUST002271,R011,2026-09-22 14:48:04,Takeaway,,Completed,99.68
ORD0003835,CUST002781,R005,2026-09-20 11:27:04,Website/App,,Completed,22.19
ORD0003836,CUST002673,R017,2026-07-13 20:07:04,Third-Party Delivery,,Completed,79.5
ORD0003837,CUST001021,R016,2026-06-18 09:46:04,Website/App,,Completed,14.15
ORD0003838,CUST003111,R009,2026-05-11 21:38:04,Dine-in,,Completed,16.94
ORD0003839,CUST001024,R003,2026-05-10 13:08:04,Takeaway,,Completed,28.1
ORD0003840,CUST000597,R013,2026-08-24 15:29:04,Third-Party Delivery,,Completed,64.18
ORD0003841,CUST001379,R016,2026-08-03 19:11:04,Dine-in,,Completed,43.38
ORD0003842,CUST002370,R017,2026-02-15 18:00:04,Dine-in,PROMO012,Completed,44.67
ORD0003843,CUST000565,R009,2026-08-13 18:17:04,Website/App,,Completed,81.43
ORD0003844,CUST002574,R019,2026-02-26 22:56:04,Website/App,,Completed,63.14
ORD0003845,CUST003448,R014,2026-09-10 14:57:04,Dine-in,,Completed,99.94
ORD0003846,CUST001163,R010,2026-09-20 13:48:04,Dine-in,,Completed,53.47
ORD0003847,CUST001792,R009,2026-06-03 21:34:04,Takeaway,,Completed,125.82
ORD0003848,CUST000917,R015,2026-07-17 20:19:04,Takeaway,,Completed,40.38
ORD0003849,CUST001423,R016,2026-04-17 21:18:04,Takeaway,PROMO002,Completed,17.38
ORD0003850,CUST000084,R010,2026-09-16 22:23:04,Dine-in,,Completed,70.2
ORD0003851,CUST003814,R019,2026-08-28 11:14:04,Website/App,,Completed,29.1
ORD0003852,CUST001651,R005,2026-09-22 14:05:04,Dine-in,,Cancelled,57.73
ORD0003853,CUST003150,R005,2026-09-24 22:52:04,Takeaway,,Completed,15.41
ORD0003854,CUST000568,R019,2026-04-27 18:08:04,Takeaway,,Completed,28.52
ORD0003855,CUST003240,R001,2026-09-14 18:25:04,Website/App,,Completed,31.46
ORD0003856,CUST003436,R004,2026-06-25 13:53:04,Dine-in,,Completed,102.14
ORD0003857,CUST002850,R002,2026-09-11 22:05:04,Takeaway,,Cancelled,18.92
ORD0003858,CUST003603,R007,2025-11-07 20:10:04,Website/App,,Completed,67.05
ORD0003859,CUST000674,R017,2026-08-30 19:36:04,Dine-in,,Completed,30.59
ORD0003860,CUST001899,R001,2026-07-01 22:18:04,Website/App,,Completed,23.76
